,hlasy abs,hlasy procenta,mandat,navrhujici strana,politicka prislusnost,poradi ve strane,poradi zvoleni,prijmeni jmeno,rok,strana cislo,strana nazev,tituly,vek
1990,138,251.0,0,Soukromníci,BEZPP,27,,Jón Lukáš,2018,11,Strana soukromníků ČR,,20
1991,6 350,250.0,0,ANO,BEZPP,30,19,Jonáš David,2018,5,ANO 2011,,25
1992,2 417,242.0,0,ODS,ODS,33,29,Jonáš Jan,2018,4,Občanská demokratická strana,,36
1993,534,211.0,0,ČSSD,ČSSD,36,,Joštová Iva,2018,12,Česká str.sociálně demokrat.,,54
1994,1 587,253.0,0,NK,BEZPP,20,18,Junek Libor,2018,6,Liberec otevřený lidem - LOL!,Mgr. ,36
1995,2 286,229.0,0,ODS,ODS,36,32,Kabriel Pavel,2018,4,Občanská demokratická strana,Ing. ,73
1996,3 910,247.0,0,NK,BEZPP,25,19,Kači Ondřej,2018,10,Změna pro Liberec,,35
1997,414,222.0,0,NK,BEZPP,14,,Kajerová Radka,2018,8,Liberec Plus+,,29
1998,6 779,266.0,1,ANO,BEZPP,8,8,Karban Zbyněk,2018,5,ANO 2011,Ing. ,48
1999,1 217,285.0,0,PRO2016,PRO2016,8,,Karhanová Horynová Eva,2018,7,PRO 2016 s podporou Svobodných,JUDr. ,63
2000,3 557,225.0,0,NK,BEZPP,37,31,Kasalová Věra,2018,10,Změna pro Liberec,,86
2001,468,185.0,0,ČSSD,ČSSD,39,,Kašpar Bohumil,2018,12,Česká str.sociálně demokrat.,,70
2002,2 536,254.0,0,ODS,ODS,23,19,Kašpar Jan,2018,4,Občanská demokratická strana,,41
2003,6 551,257.0,0,ANO,ANO,14,3,Kašparová Jaroslava,2018,5,ANO 2011,,63
2004,1 033,287.0,0,KSČM,KSČM,4,,Kettner Miroslav,2018,9,Komunistická str.Čech a Moravy,PaedDr. ,57
2005,649,257.0,0,ČSSD,ČSSD,15,,Klare Jiří,2018,12,Česká str.sociálně demokrat.,,49
2006,1 296,256.0,0,USZ,BEZPP,13,,Klejch Martin,2018,1,Unie pro sport a zdraví,Ing. ,31
2007,3 887,246.0,0,NK,BEZPP,29,23,Kmoch Václav,2018,10,Změna pro Liberec,Bc. ,33
2008,356,191.0,0,NK,BEZPP,39,,Kněbort Jaroslav,2018,8,Liberec Plus+,,70
2009,2 827,450.0,1,TJ.,BEZPP,2,1,Kocumová Zuzana,2018,6,Liberec otevřený lidem - LOL!,Bc. ,39
2010,9 445,247.0,0,SLK,BEZPP,31,15,Kočárková Eva,2018,3,Starostové pro Liberecký kraj,Ing. ,75
2011,9 737,255.0,0,SLK,BEZPP,28,12,Kofferová Zuzana,2018,3,Starostové pro Liberecký kraj,MUDr. ,47
2012,1 105,218.0,0,USZ,BEZPP,29,,Kohout Ladislav,2018,1,Unie pro sport a zdraví,,67
2013,2 921,293.0,1,ODS,BEZPP,10,2,Kolafa Martin,2018,4,Občanská demokratická strana,MVDr. ,61
2014,464,249.0,0,NK,BEZPP,19,,Koprna Martin,2018,8,Liberec Plus+,,30
2015,135,245.0,0,Soukromníci,BEZPP,29,,Korbelář Martin,2018,11,Strana soukromníků ČR,,27
2016,9 866,258.0,1,SLK,TOP 09,16,16,Korselt Robert,2018,3,Starostové pro Liberecký kraj,Ing. ,48
2017,4 836,306.0,1,Změna,Změna,1,2,Korytář Jan,2018,10,Změna pro Liberec,Mgr. ,46
2018,3 330,211.0,0,NK,BEZPP,39,33,Korytářová Anna,2018,10,Změna pro Liberec,,22
2019,4 066,257.0,0,Změna,BEZPP,17,11,Kořínek Ladislav,2018,10,Změna pro Liberec,,60
2020,1 319,260.0,0,USZ,BEZPP,16,,Kořínek Petr,2018,1,Unie pro sport a zdraví,Ing. ,48
2021,1 439,263.0,0,SPD,SPD,12,,Košek Petr,2018,2,Svob.a př.dem.-T.Okamura (SPD),,55
2022,978,229.0,0,Svobodní,BEZPP,37,,Košková Michaela,2018,7,PRO 2016 s podporou Svobodných,,18
2023,2 344,235.0,0,ODS,ODS,35,31,Kotyza Roman,2018,4,Občanská demokratická strana,,52
2024,1 083,254.0,0,Svobodní,Svobodní,13,,Koubová Zuzana,2018,7,PRO 2016 s podporou Svobodných,Ing. ,27
2025,1 346,214.0,0,NK,BEZPP,35,33,Koudelka Pavel,2018,6,Liberec otevřený lidem - LOL!,Mgr. ,37
2026,9 964,261.0,0,SLK,BEZPP,21,5,Kracík Vladimír,2018,3,Starostové pro Liberecký kraj,MUDr. ,56
2027,1 309,258.0,0,USZ,USZ,14,,Kračmar Zdeněk,2018,1,Unie pro sport a zdraví,Ing. ,58
2028,1 105,218.0,0,USZ,BEZPP,32,,Krajbichová Alena,2018,1,Unie pro sport a zdraví,,22
2029,345,628.0,0,Soukromníci,Soukromníci,1,,Krčil Marek,2018,11,Strana soukromníků ČR,Bc. ,45
2030,152,276.0,0,Soukromníci,Soukromníci,7,,Krčil Marek,2018,11,Strana soukromníků ČR,,24
2031,152,276.0,0,Soukromníci,Soukromníci,11,,Krčilová Kašparová Lenka,2018,11,Strana soukromníků ČR,,42
2032,1 343,214.0,0,NK,BEZPP,32,30,Kropáček Milan,2018,6,Liberec otevřený lidem - LOL!,,46
2033,159,289.0,0,Soukromníci,Soukromníci,9,,Krtička Šimon,2018,11,Strana soukromníků ČR,,22
2034,3 800,240.0,0,Změna,BEZPP,32,26,Krupička Jiří,2018,10,Změna pro Liberec,,20
2035,6 482,255.0,0,ANO,BEZPP,24,13,Kryštůfek Jiří,2018,5,ANO 2011,emer. prof. Ing. CSc.,85
2036,5 371,211.0,0,ANO,BEZPP,39,28,Křížová Jana,2018,5,ANO 2011,,69
2037,6 285,247.0,0,ANO,BEZPP,32,21,Křížová Petra,2018,5,ANO 2011,,46
2038,4 125,261.0,0,Zelení,Zelení,14,8,Kšírová Anna,2018,10,Změna pro Liberec,MUDr. ,34
2039,6 716,264.0,0,ANO,ANO,12,1,Kubáč Martin,2018,5,ANO 2011,Mgr. Bc.,41
2040,2 514,252.0,0,ODS,ODS,25,21,Kubáček Matouš,2018,4,Občanská demokratická strana,,40
2041,1 624,259.0,0,NK,BEZPP,11,9,Kubeš Jan,2018,6,Liberec otevřený lidem - LOL!,Ing. Mgr.,38
2042,1 287,235.0,0,SPD,SPD,37,,Kubíčková Jaroslava,2018,2,Svob.a př.dem.-T.Okamura (SPD),,47
2043,416,223.0,0,NK,BEZPP,33,,Kubíková Renata,2018,8,Liberec Plus+,,32
2044,143,260.0,0,Soukromníci,BEZPP,35,,Kupcová Kristýna,2018,11,Strana soukromníků ČR,,20
2045,6 605,260.0,1,ANO,ANO,10,10,Kvapil Vítězslav,2018,5,ANO 2011,,71
2046,387,207.0,0,NK,BEZPP,36,,Kyselová Kateřina,2018,8,Liberec Plus+,,41
2047,1 375,252.0,0,SPD,SPD,25,,Kyzlík Michal,2018,2,Svob.a př.dem.-T.Okamura (SPD),,63
2048,3 784,239.0,0,NK,CESTA,35,29,Lajksnerová Zora,2018,10,Změna pro Liberec,MUDr. ,49
2049,1 062,249.0,0,Svobodní,BEZPP,27,,Lakomá Romana,2018,7,PRO 2016 s podporou Svobodných,Ing. ,49
2050,395,212.0,0,NK,BEZPP,26,,Lanc Zdeněk,2018,8,Liberec Plus+,,58
2051,1 165,230.0,0,USZ,USZ,27,,Landa Pavel,2018,1,Unie pro sport a zdraví,PaedDr. ,71
2052,10 498,275.0,1,SLK,BEZPP,6,6,Langr Ivan,2018,3,Starostové pro Liberecký kraj,PhDr. Mgr.,46
2053,6 568,258.0,0,ANO,BEZPP,22,11,Lenert Adam,2018,5,ANO 2011,,32
2054,10 674,279.0,1,SLK,BEZPP,4,4,Levko Jarmila,2018,3,Starostové pro Liberecký kraj,Ing. ,49
2055,900,250.0,0,KSČM,KSČM,23,,Levý Vilém,2018,9,Komunistická str.Čech a Moravy,,62
2056,2 571,258.0,0,ODS,BEZPP,24,20,Lhoták Martin,2018,4,Občanská demokratická strana,,42
2057,1 938,309.0,0,TJ.,BEZPP,3,2,Linhart Matěj,2018,6,Liberec otevřený lidem - LOL!,,31
2058,1 318,210.0,0,NK,BEZPP,36,34,Linhartová Eliška,2018,6,Liberec otevřený lidem - LOL!,Bc. ,28
2059,6 789,267.0,1,ANO,ANO,6,6,Loučková Kotasová Radka,2018,5,ANO 2011,Ing. ,52
2060,1 150,319.0,0,KSČM,KSČM,1,,Lysáková Dana,2018,9,Komunistická str.Čech a Moravy,Mgr. ,62
2061,1 367,250.0,0,SPD,SPD,22,,Macák Jaroslav,2018,2,Svob.a př.dem.-T.Okamura (SPD),,47
2062,1 211,222.0,0,SPD,SPD,39,,Macáková Sláva,2018,2,Svob.a př.dem.-T.Okamura (SPD),,38
2063,1 585,252.0,0,NK,BEZPP,12,10,Macek Vladimír,2018,6,Liberec otevřený lidem - LOL!,Ing. ,41
2064,1 056,247.0,0,Svobodní,Svobodní,21,,Mádr Tomáš,2018,7,PRO 2016 s podporou Svobodných,,34
2065,950,264.0,0,KSČM,BEZPP,12,,Machaň Oldřich,2018,9,Komunistická str.Čech a Moravy,Ing. CSc.,72
2066,716,384.0,0,NK,BEZPP,4,,Machartová Zora,2018,8,Liberec Plus+,Mgr. ,36
2067,9 515,249.0,0,SLK,BEZPP,27,11,Makara Ondřej,2018,3,Starostové pro Liberecký kraj,,29
2068,393,211.0,0,NK,BEZPP,30,,Malý Martin,2018,8,Liberec Plus+,,44
2069,619,332.0,0,NK,BEZPP,9,,Mandl Jan,2018,8,Liberec Plus+,Mgr. DiS.,39
2070,1 113,261.0,0,PRO2016,BEZPP,26,,Marek Bohdan,2018,7,PRO 2016 s podporou Svobodných,Mgr. ,41
2071,10 161,266.0,1,SLK,BEZPP,9,9,Marek Jan,2018,3,Starostové pro Liberecký kraj,Mgr. ,39
2072,543,215.0,0,ČSSD,ČSSD,33,,Maršíková Božena,2018,12,Česká str.sociálně demokrat.,,47
2073,548,217.0,0,ČSSD,ČSSD,34,,Maršíková Božena,2018,12,Česká str.sociálně demokrat.,,21
2074,883,245.0,0,KSČM,KSČM,28,,Matyášová Věra,2018,9,Komunistická str.Čech a Moravy,,72
2075,1 378,546.0,0,ČSSD,ČSSD,1,,Mečl Jan,2018,12,Česká str.sociálně demokrat.,MUDr. ,53
2076,2 061,206.0,0,ODS,ODS,39,35,Meier Zdeněk,2018,4,Občanská demokratická strana,Ing. ,49
2077,9 121,239.0,0,SLK,BEZPP,36,20,Mejsnar Jiří,2018,3,Starostové pro Liberecký kraj,Ing. ,36
2078,1 216,193.0,0,NK,BEZPP,38,36,Mejstříková Jarmila,2018,6,Liberec otevřený lidem - LOL!,,54
2079,1 332,244.0,0,SPD,SPD,33,,Micko František,2018,2,Svob.a př.dem.-T.Okamura (SPD),,65
2080,1 375,252.0,0,SPD,SPD,24,,Mihalovičová Alena,2018,2,Svob.a př.dem.-T.Okamura (SPD),,71
2081,1 069,250.0,0,Svobodní,Svobodní,17,,Michal Petr,2018,7,PRO 2016 s podporou Svobodných,,46
2082,6 519,256.0,0,ANO,BEZPP,18,7,Miklič Ĺuboš,2018,5,ANO 2011,Ing. ,56
2083,476,255.0,0,NK,BEZPP,15,,Mirovský Pavel,2018,8,Liberec Plus+,,42
2084,133,242.0,0,Soukromníci,BEZPP,28,,Mitušina Michal,2018,11,Strana soukromníků ČR,,25
2085,949,263.0,0,KSČM,KSČM,17,,Morávek Jaroslav,2018,9,Komunistická str.Čech a Moravy,Ing. ,84
2086,1 062,249.0,0,PRO2016,BEZPP,28,,Mráz Karel,2018,7,PRO 2016 s podporou Svobodných,,48
2087,6 370,250.0,0,ANO,BEZPP,29,18,Nedomanský Martin,2018,5,ANO 2011,,22
2088,10 660,279.0,1,SLK,BEZPP,13,13,Nejedlo David,2018,3,Starostové pro Liberecký kraj,MVDr. ,47
2089,1 022,239.0,0,Svobodní,BEZPP,31,,Nekovář David,2018,7,PRO 2016 s podporou Svobodných,,25
2090,7 485,294.0,1,ANO,BEZPP,1,1,Němeček Jiří,2018,5,ANO 2011,Ing. CSc.,71
2091,1 119,262.0,0,PRO2016,PRO2016,12,,Neuhäuser Petr,2018,7,PRO 2016 s podporou Svobodných,,47
2092,1 325,242.0,0,SPD,SPD,34,,Nezdara Jaroslav,2018,2,Svob.a př.dem.-T.Okamura (SPD),,45
2093,1 346,246.0,0,SPD,SPD,31,,Nováková Anna,2018,2,Svob.a př.dem.-T.Okamura (SPD),,76
2094,867,240.0,0,KSČM,BEZPP,32,,Nováková Christa,2018,9,Komunistická str.Čech a Moravy,,76
2095,884,245.0,0,KSČM,BEZPP,29,,Nováková Libuše,2018,9,Komunistická str.Čech a Moravy,,70
2096,1 231,288.0,0,PRO2016,BEZPP,14,,Novotná Pavlína,2018,7,PRO 2016 s podporou Svobodných,MUDr. ,36
2097,1 126,222.0,0,USZ,BEZPP,31,,Novotný Pavel,2018,1,Unie pro sport a zdraví,Ing. ,56
2098,4 143,262.0,0,NK,BEZPP,16,10,Novotová Jahodová Jana,2018,10,Změna pro Liberec,,45
2099,607,240.0,0,ČSSD,ČSSD,20,,Oplt Jiří,2018,12,Česká str.sociálně demokrat.,,60
2100,591,234.0,0,ČSSD,ČSSD,27,,Opltová Blažena,2018,12,Česká str.sociálně demokrat.,,80
2101,633,251.0,0,ČSSD,ČSSD,14,,Opočenský Tomáš,2018,12,Česká str.sociálně demokrat.,,28
2102,445,238.0,0,NK,BEZPP,11,,Paclt Michal,2018,8,Liberec Plus+,,32
2103,368,197.0,0,NK,BEZPP,38,,Pacltová Věra,2018,8,Liberec Plus+,,61
2104,1 584,313.0,0,USZ,BEZPP,21,,Patrman Miroslav,2018,1,Unie pro sport a zdraví,Ing. ,56
2105,549,217.0,0,ČSSD,ČSSD,32,,Pavlatová Jaroslava,2018,12,Česká str.sociálně demokrat.,,71
2106,4 197,266.0,1,Změna,Změna,6,6,Pavlová Marie,2018,10,Změna pro Liberec,Ing. ,74
2107,6 306,248.0,0,ANO,BEZPP,31,20,Pažout Ladislav,2018,5,ANO 2011,,74
2108,602,238.0,0,ČSSD,ČSSD,29,,Pěnička Zbyněk,2018,12,Česká str.sociálně demokrat.,,67
2109,1 332,263.0,0,USZ,BEZPP,10,,Pešek Jindřich,2018,1,Unie pro sport a zdraví,Ing. ,54
2110,155,282.0,0,Soukromníci,BEZPP,24,,Peterka Roman,2018,11,Strana soukromníků ČR,,48
2111,137,249.0,0,Soukromníci,BEZPP,18,,Peterková Karolína,2018,11,Strana soukromníků ČR,,34
2112,1 057,208.0,0,USZ,BEZPP,34,,Petrányiová Gabriela,2018,1,Unie pro sport a zdraví,,51
2113,1 250,293.0,0,Svobodní,Svobodní,3,,Petrík František,2018,7,PRO 2016 s podporou Svobodných,Ing. ,57
2114,1 040,243.0,0,Svobodní,BEZPP,33,,Petrík Vojtěch,2018,7,PRO 2016 s podporou Svobodných,Ing. ,28
2115,4 472,283.0,1,Zelení,Zelení,5,4,Petrovský Ondřej,2018,10,Změna pro Liberec,Mgr. ,37
2116,6 410,252.0,0,ANO,BEZPP,27,16,Pilný Martin,2018,5,ANO 2011,,21
2117,503,199.0,0,ČSSD,ČSSD,38,,Piňková Hana,2018,12,Česká str.sociálně demokrat.,Bc. ,61
2118,1 295,255.0,0,USZ,BEZPP,22,,Piskačová Petra,2018,1,Unie pro sport a zdraví,,42
2119,6 516,256.0,0,ANO,ANO,16,5,Pitař Josef,2018,5,ANO 2011,,59
2120,1 355,216.0,0,NK,BEZPP,34,32,Plačková Hedvika,2018,6,Liberec otevřený lidem - LOL!,Mgr. ,47
2121,634,251.0,0,ČSSD,ČSSD,24,,Plechatá Renáta,2018,12,Česká str.sociálně demokrat.,,39
2122,1 388,274.0,0,USZ,BEZPP,20,,Plodek Jan,2018,1,Unie pro sport a zdraví,,39
2123,1 411,258.0,0,SPD,SPD,17,,Podešvová Soňa,2018,2,Svob.a př.dem.-T.Okamura (SPD),,47
2124,6 099,240.0,0,ANO,BEZPP,35,24,Podstavková Miroslava,2018,5,ANO 2011,,55
2125,11 028,288.0,1,SLK,SLK,3,1,Pohanka Lukáš,2018,3,Starostové pro Liberecký kraj,,40
2126,680,269.0,0,ČSSD,ČSSD,6,,Pokorný Radek,2018,12,Česká str.sociálně demokrat.,,52
2127,447,240.0,0,NK,BEZPP,17,,Poner Petr,2018,8,Liberec Plus+,,51
2128,2 568,257.0,0,ODS,ODS,22,18,Pošmourný Josef,2018,4,Občanská demokratická strana,Ing. ,26
2129,1 217,240.0,0,USZ,BEZPP,19,,Pourová Jitka,2018,1,Unie pro sport a zdraví,,51
2130,1 432,262.0,0,SPD,SPD,9,,Pozděna Pavel,2018,2,Svob.a př.dem.-T.Okamura (SPD),,58
2131,10 037,263.0,1,SLK,BEZPP,11,11,Prade Robert,2018,3,Starostové pro Liberecký kraj,,46
2132,144,262.0,0,Soukromníci,BEZPP,14,,Pradeová Patricie,2018,11,Strana soukromníků ČR,,46
2133,6 737,265.0,1,ANO,BEZPP,7,7,Prachařová Šárka,2018,5,ANO 2011,Mgr. ,56
2134,1 487,237.0,0,NK,BEZPP,28,26,Procházka Tomáš,2018,6,Liberec otevřený lidem - LOL!,Mgr. ,49
2135,9 582,251.0,0,SLK,KDU-ČSL,26,10,Procházková Lenka,2018,3,Starostové pro Liberecký kraj,,44
2136,9 813,257.0,0,SLK,BEZPP,18,2,Provazníková Anna,2018,3,Starostové pro Liberecký kraj,Bc. ,29
2137,132,240.0,0,Soukromníci,BEZPP,30,,Průša Marek,2018,11,Strana soukromníků ČR,,20
2138,1 390,274.0,0,USZ,BEZPP,9,,Příhoda František,2018,1,Unie pro sport a zdraví,Ing. ,50
2139,6 565,258.0,0,ANO,ANO,15,4,Puhal Jan,2018,5,ANO 2011,Ing. ,68
2140,918,215.0,0,PRO2016,BEZPP,39,,Pustka Tomáš,2018,7,PRO 2016 s podporou Svobodných,,21
2141,1 403,257.0,0,SPD,SPD,14,,Qualizzová Milena,2018,2,Svob.a př.dem.-T.Okamura (SPD),,60
2142,6 007,236.0,0,ANO,BEZPP,36,25,Racl Karel,2018,5,ANO 2011,,73
2143,2 670,268.0,0,ODS,ODS,5,3,Ragín Daniel,2018,4,Občanská demokratická strana,,33
2144,1 132,223.0,0,USZ,BEZPP,39,,Regner Milan,2018,1,Unie pro sport a zdraví,Mgr. ,71
2145,6 532,257.0,0,ANO,BEZPP,17,6,Rejnart Jiří,2018,5,ANO 2011,Ing. ,65
2146,2 565,257.0,0,ODS,BEZPP,15,11,Rezlerová Magda,2018,4,Občanská demokratická strana,,36
2147,3 868,245.0,0,Zelení,BEZPP,28,22,Riedlová Alena,2018,10,Změna pro Liberec,Mgr. ,73
2148,1 387,274.0,0,USZ,BEZPP,7,,Richtr Pavel,2018,1,Unie pro sport a zdraví,Ing. ,56
2149,1 592,253.0,0,NK,BEZPP,22,20,Riss Štěpán,2018,6,Liberec otevřený lidem - LOL!,Ing. ,25
2150,1 029,552.0,0,NK,BEZPP,1,,Rosenbergová Martina,2018,8,Liberec Plus+,Mgr. ,52
2151,9 525,249.0,0,SLK,BEZPP,30,14,Rosenbergová Věra,2018,3,Starostové pro Liberecký kraj,Mgr. ,55
2152,1 849,365.0,0,USZ,BEZPP,3,,Rutkovský Jiří,2018,1,Unie pro sport a zdraví,Ing. ,51
2153,2 477,248.0,0,ODS,ODS,28,24,Růžek Vojtěch,2018,4,Občanská demokratická strana,,23
2154,3 948,250.0,0,Zelení,BEZPP,20,14,Rysková Zuzana,2018,10,Změna pro Liberec,,23
2155,651,258.0,0,ČSSD,ČSSD,13,,Ryšánek Jiří,2018,12,Česká str.sociálně demokrat.,Mgr. ,54
2156,879,244.0,0,KSČM,BEZPP,30,,Ryšánková Růžena,2018,9,Komunistická str.Čech a Moravy,,68
2157,586,232.0,0,ČSSD,ČSSD,30,,Řechtáčková Eva,2018,12,Česká str.sociálně demokrat.,,73
2158,924,366.0,0,ČSSD,ČSSD,2,,Řechtáčková Pavla,2018,12,Česká str.sociálně demokrat.,Mgr. ,51
2159,2 576,258.0,0,ODS,ODS,13,9,Řeřichová Hana,2018,4,Občanská demokratická strana,Ing. ,34
2160,163,296.0,0,Soukromníci,Soukromníci,5,,Řezníček Zdeněk,2018,11,Strana soukromníků ČR,,23
2161,4 036,255.0,0,Zelení,Zelení,22,16,Říhová Renata,2018,10,Změna pro Liberec,,52
2162,714,283.0,0,ČSSD,ČSSD,7,,Santomauro Petra,2018,12,Česká str.sociálně demokrat.,Mgr. ,46
2163,1 377,252.0,0,SPD,SPD,21,,Serbus Aleš,2018,2,Svob.a př.dem.-T.Okamura (SPD),,44
2164,899,249.0,0,KSČM,BEZPP,20,,Skákalík František,2018,9,Komunistická str.Čech a Moravy,,62
2165,830,230.0,0,KSČM,BEZPP,37,,Skružná Hana,2018,9,Komunistická str.Čech a Moravy,,72
2166,1 551,306.0,0,USZ,BEZPP,2,,Skružný Zdeněk,2018,1,Unie pro sport a zdraví,Mgr. ,50
2167,1 156,321.0,0,KSČM,BEZPP,2,,Skřivánková Věra,2018,9,Komunistická str.Čech a Moravy,Mgr. ,64
2168,4 062,257.0,0,Změna,BEZPP,9,3,Smrkovský Václav,2018,10,Změna pro Liberec,,75
2169,1 446,230.0,0,NK,BEZPP,25,23,Souček René,2018,6,Liberec otevřený lidem - LOL!,Mgr. ,47
2170,1 155,228.0,0,USZ,BEZPP,15,,Součková Jana,2018,1,Unie pro sport a zdraví,,72
2171,123,224.0,0,Soukromníci,BEZPP,32,,Spáčil Tomáš,2018,11,Strana soukromníků ČR,,28
2172,1 337,264.0,0,USZ,BEZPP,18,,Staněk Lubomír,2018,1,Unie pro sport a zdraví,,43
2173,412,221.0,0,NOS,NOS,20,,Stanovský Petr,2018,8,Liberec Plus+,,66
2174,3 991,253.0,0,Zelení,BEZPP,18,12,Stárková Anna,2018,10,Změna pro Liberec,Mgr. ,41
2175,610,242.0,0,ČSSD,ČSSD,25,,Stehlík Martin,2018,12,Česká str.sociálně demokrat.,,29
2176,1 375,252.0,0,SPD,SPD,23,,Stehlíková Jana,2018,2,Svob.a př.dem.-T.Okamura (SPD),,51
2177,1 366,250.0,0,SPD,SPD,30,,Stolín Miroslav,2018,2,Svob.a př.dem.-T.Okamura (SPD),,48
2178,1 634,299.0,0,SPD,SPD,2,,Strnad Petr,2018,2,Svob.a př.dem.-T.Okamura (SPD),,53
2179,9 861,258.0,1,SLK,KDU-ČSL,15,15,Sturz Jiří Bartoloměj,2018,3,Starostové pro Liberecký kraj,,40
2180,1 670,266.0,0,NK,BEZPP,13,11,Suchá Martina,2018,6,Liberec otevřený lidem - LOL!,,51
2181,1 523,300.0,0,USZ,USZ,4,,Svatošová Barbora,2018,1,Unie pro sport a zdraví,,47
2182,1 172,231.0,0,USZ,BEZPP,25,,Svědík Miroslav,2018,1,Unie pro sport a zdraví,,41
2183,6 520,256.0,0,ANO,BEZPP,20,9,Svobodová Zuzana,2018,5,ANO 2011,,56
2184,909,252.0,0,KSČM,KSČM,16,,Šafaříková Helena,2018,9,Komunistická str.Čech a Moravy,Ing. ,68
2185,958,266.0,0,KSČM,KSČM,6,,Šedivý Alexandr,2018,9,Komunistická str.Čech a Moravy,,55
2186,483,259.0,0,NK,BEZPP,8,,Šedivý Vratislav,2018,8,Liberec Plus+,Ing. ,65
2187,5 009,317.0,1,Zelení,Zelení,3,1,Šedlbauer Josef,2018,10,Změna pro Liberec,prof. Ing. Ph.D.,49
2188,7 212,283.0,1,ANO,ANO,2,2,Šembera Zdeněk,2018,5,ANO 2011,MUDr. ,43
2189,1 039,243.0,0,PRO2016,BEZPP,20,,Šerák Jakub,2018,7,PRO 2016 s podporou Svobodných,Ing. ,37
2190,1 208,192.0,0,NK,BEZPP,37,35,Šetina Stanislav,2018,6,Liberec otevřený lidem - LOL!,,64
2191,861,239.0,0,KSČM,KSČM,35,,Šiftová Anna,2018,9,Komunistická str.Čech a Moravy,,71
2192,734,291.0,0,ČSSD,ČSSD,5,,Šír Milan,2018,12,Česká str.sociálně demokrat.,,61
2193,518,278.0,0,NK,BEZPP,12,,Škoda Přemek,2018,8,Liberec Plus+,Ing. ,64
2194,7 959,208.0,0,SLK,BEZPP,39,23,Škop Petr,2018,3,Starostové pro Liberecký kraj,,24
2195,1 497,238.0,0,NK,BEZPP,17,15,Šlapáková Lenka,2018,6,Liberec otevřený lidem - LOL!,,49
2196,391,209.0,0,NK,BEZPP,35,,Šmída Filip,2018,8,Liberec Plus+,,40
2197,454,243.0,0,NK,BEZPP,21,,Šmídová Andrea,2018,8,Liberec Plus+,,44
2198,10 837,283.0,1,SLK,BEZPP,2,2,Šolc Jiří,2018,3,Starostové pro Liberecký kraj,Mgr. ,40
2199,1 404,223.0,0,NK,BEZPP,24,22,Šolcová Martina,2018,6,Liberec otevřený lidem - LOL!,,45
2200,895,248.0,0,KSČM,KSČM,27,,Šona Miroslav,2018,9,Komunistická str.Čech a Moravy,,71
2201,915,254.0,0,KSČM,KSČM,21,,Šoun Josef,2018,9,Komunistická str.Čech a Moravy,,65
2202,6 658,262.0,1,ANO,ANO,9,9,Šrajer Jaroslav,2018,5,ANO 2011,Ing. ,62
2203,1 140,267.0,0,PRO2016,BEZPP,16,,Šrámek Zbyněk,2018,7,PRO 2016 s podporou Svobodných,,42
2204,1 189,278.0,0,PRO2016,BEZPP,6,,Štekl Pavel,2018,7,PRO 2016 s podporou Svobodných,Ing. ,44
2205,1 098,216.0,0,USZ,BEZPP,33,,Štěpánek Jan,2018,1,Unie pro sport a zdraví,,29
2206,1 179,232.0,0,USZ,BEZPP,30,,Štěpánková Kateřina,2018,1,Unie pro sport a zdraví,Ing. ,38
2207,6 541,257.0,0,ANO,BEZPP,21,10,Štětkářová Dáša,2018,5,ANO 2011,,53
2208,638,253.0,0,ČSSD,BEZPP,11,,Šulc Pavel,2018,12,Česká str.sociálně demokrat.,,27
2209,1 468,269.0,0,SPD,SPD,5,,Táborský Robert,2018,2,Svob.a př.dem.-T.Okamura (SPD),,43
2210,4 269,270.0,0,Změna,Změna,8,2,Tachovská Zuzana,2018,10,Změna pro Liberec,Mgr. ,48
2211,881,244.0,0,KSČM,KSČM,31,,Tancošová Jana,2018,9,Komunistická str.Čech a Moravy,,75
2212,1 624,259.0,0,NK,BEZPP,15,13,Tandler Jan,2018,6,Liberec otevřený lidem - LOL!,,39
2213,912,253.0,0,KSČM,BEZPP,18,,Tejnská Jana,2018,9,Komunistická str.Čech a Moravy,,52
2214,6 900,271.0,1,ANO,ANO,5,5,Teplá Martina,2018,5,ANO 2011,Bc. ,42
2215,2 593,260.0,0,ODS,ODS,17,13,Tesarčík Luděk,2018,4,Občanská demokratická strana,Mgr. ,64
2216,1 455,232.0,0,NK,BEZPP,30,28,Tkáčiková Radka,2018,6,Liberec otevřený lidem - LOL!,,48
2217,9 158,239.0,0,SLK,BEZPP,34,18,Tomáš Bohdan,2018,3,Starostové pro Liberecký kraj,Ing. ,75
2218,152,276.0,0,Soukromníci,Soukromníci,10,,Tomášek Stanislav,2018,11,Strana soukromníků ČR,,26
2219,2 561,257.0,0,ODS,ODS,20,16,Trita Martin,2018,4,Občanská demokratická strana,Bc. ,32
2220,824,229.0,0,KSČM,KSČM,38,,Turek Břetislav,2018,9,Komunistická str.Čech a Moravy,,76
2221,2 443,245.0,0,ODS,ODS,32,28,Tvrzník Michal,2018,4,Občanská demokratická strana,Ing. ,33
2222,896,249.0,0,KSČM,KSČM,25,,Urbánková Marie,2018,9,Komunistická str.Čech a Moravy,,70
2223,1 141,225.0,0,USZ,BEZPP,24,,Vacková Jana,2018,1,Unie pro sport a zdraví,,61
2224,664,263.0,0,ČSSD,ČSSD,12,,Vácová Blanka,2018,12,Česká str.sociálně demokrat.,Ing. ,54
